date,open,high,low,close,volume_base,volume_quote
2012-03-28,4.811,4.837,4.721,4.788,38017.12,182050.5
2012-03-29,4.788,4.861,4.71,4.808,37974.76,180963.57
2012-03-30,4.808,4.88,4.717,4.86,39071.84,187496.45
2012-03-31,4.86,4.95,4.82,4.909,35529.09,173670.93
2012-04-01,4.909,4.92,4.73,4.827,35950.6,172377.67
2012-04-02,4.827,5.08,4.76,4.974,80663.98,398480.61
2012-04-03,4.974,4.995,4.81,4.952,78481.21,384710.33
2012-04-04,4.952,4.97,4.89,4.91,51040.82,251784.97
2012-04-05,4.91,4.935,4.87,4.919,33807.18,165880.2
2012-04-06,4.919,4.98,4.88,4.95,58211.45,287735.13
2012-04-07,4.95,4.95,4.687,4.69,80945.75,388783.68
2012-04-08,4.69,4.8,4.62,4.793,41972.77,197917.32
2012-04-09,4.793,4.879,4.732,4.872,39243.69,187709.3
2012-04-10,4.872,4.9,4.764,4.837,53101.77,256671.37
2012-04-11,4.837,4.98,4.791,4.928,67035.83,327827.09
2012-04-12,4.928,4.946,4.843,4.92,46368.68,226872.24
2012-04-13,4.92,4.945,4.73,4.94,93111.86,452385.87
2012-04-14,4.94,5.03,4.9,4.96,63887.71,317996.1
2012-04-15,4.96,4.98,4.86,4.969,33343.95,163921.54
2012-04-16,4.969,4.979,4.91,4.932,31159.52,154236.34
2012-04-17,4.932,5.022,4.925,4.976,30645.71,151983.96
2012-04-18,4.976,5.178,4.96,5.118,79130.2,401659.4
2012-04-19,5.118,5.19,5.1,5.138,46675.15,240310.56
2012-04-20,5.138,5.48,5.101,5.35,104068.95,544263.48
2012-04-21,5.35,5.479,5.11,5.26,60922.26,321118.73
2012-04-22,5.26,5.325,5.101,5.204,37109.4,192195.87
2012-04-23,5.204,5.218,4.96,4.96,49367.94,252978.56
2012-04-24,4.96,5.2,4.952,5.098,70989.7,360126.6
2012-04-25,5.098,5.18,5.036,5.132,35642.73,182736.86
2012-04-26,5.132,5.175,4.99,5.098,57360.76,291333.8
2012-04-27,5.098,5.124,5.032,5.109,25868.39,131461.84
2012-04-28,5.109,5.109,4.846,4.979,91591.47,453939.59
2012-04-29,4.979,5.018,4.88,4.904,22226.6,109717.97
2012-04-30,4.904,5.0,4.87,4.949,55767.57,275744.99
2012-05-01,4.949,5.0,4.916,5.0,36680.85,181986.6
2012-05-02,5.0,5.179,4.97,5.074,95963.31,487937.82
2012-05-03,5.074,5.184,5.02,5.134,35421.07,180427.18
2012-05-04,5.134,5.15,5.067,5.067,43629.49,223210.23
2012-05-05,5.067,5.12,5.029,5.077,18841.29,95532.52
2012-05-06,5.077,5.099,5.014,5.05,19299.91,97474.41
2012-05-07,5.05,5.096,4.971,5.06,46182.84,232779.55
2012-05-08,5.06,5.1,4.96,5.05,68203.82,342801.15
2012-05-09,5.05,5.096,5.0,5.044,38921.3,196640.97
2012-05-10,5.044,5.125,4.803,4.85,69983.5,347144.1
2012-05-11,4.85,5.0,4.801,4.96,63129.79,311100.91
2012-05-12,4.96,4.999,4.915,4.946,20875.34,103382.07
2012-05-13,4.946,4.999,4.92,4.93,14046.31,69673.16
2012-05-14,4.93,5.036,4.9,5.006,52846.55,263695.58
2012-05-15,5.006,5.04,4.951,5.035,44144.38,220957.66
2012-05-16,5.035,5.135,5.0,5.089,69369.57,351814.07
2012-05-17,5.089,5.1,5.051,5.1,26622.33,135248.36
2012-05-18,5.1,5.13,5.061,5.118,52580.56,268289.56
2012-05-19,5.118,5.143,5.07,5.099,23155.3,118319.57
2012-05-20,5.099,5.15,5.085,5.09,18690.61,95644.05
2012-05-21,5.09,5.13,5.062,5.1,33623.96,171340.69
2012-05-22,5.1,5.115,5.05,5.099,46681.9,237263.34
2012-05-23,5.099,5.165,5.065,5.14,52958.35,271619.69
2012-05-24,5.14,5.149,5.07,5.119,28916.46,148029.4
2012-05-25,5.119,5.15,5.102,5.145,23075.73,118398.28
2012-05-26,5.145,5.145,5.1,5.103,16592.65,84985.05
2012-05-27,5.103,5.148,5.1,5.139,15751.21,80709.32
2012-05-28,5.139,5.16,5.11,5.136,27560.81,141508.49
2012-05-29,5.136,5.159,5.015,5.15,61267.06,313167.67
2012-05-30,5.15,5.173,5.1,5.135,39944.18,205489.48
2012-05-31,5.135,5.2,5.112,5.18,39476.52,203750.19
2012-06-01,5.18,5.279,5.18,5.275,44689.12,234080.46
2012-06-02,5.275,5.275,5.213,5.249,15168.98,79520.99
2012-06-03,5.249,5.254,5.205,5.205,12679.13,66238.34
2012-06-04,5.205,5.279,5.18,5.266,51239.53,268035.7
2012-06-05,5.266,5.5,5.224,5.44,83934.15,452286.0
2012-06-06,5.44,5.49,5.389,5.46,40678.15,221376.21
2012-06-07,5.46,5.594,5.41,5.591,48065.8,264420.4
2012-06-08,5.591,5.66,5.56,5.633,53841.11,302527.61
2012-06-09,5.633,5.7,5.462,5.56,37122.48,206719.45
2012-06-10,5.56,5.577,5.427,5.468,24397.29,134034.65
2012-06-11,5.468,5.6,5.432,5.575,40263.97,221882.17
2012-06-12,5.575,5.75,5.5,5.7,78982.6,442662.49
2012-06-13,5.7,5.96,5.66,5.929,57237.87,335216.88
2012-06-14,5.929,5.974,5.808,5.954,35039.35,206567.62
2012-06-15,5.954,6.587,5.883,6.5,65639.16,401826.99
2012-06-16,6.5,6.599,6.261,6.4,78196.08,505216.48
2012-06-17,6.4,6.53,6.103,6.164,48800.26,308913.52
2012-06-18,6.164,6.36,6.03,6.31,46832.28,293446.76
2012-06-19,6.31,6.533,6.281,6.499,43883.52,282752.04
2012-06-20,6.499,6.71,6.45,6.67,64069.27,423271.21
2012-06-21,6.67,6.8,6.561,6.68,51943.25,347681.68
2012-06-22,6.68,6.8,6.428,6.548,56823.03,374175.12
2012-06-23,6.548,6.651,6.4,6.428,20122.22,130792.6
2012-06-24,6.428,6.47,6.35,6.35,33945.3,217549.23
2012-06-25,6.35,6.446,6.217,6.305,62638.91,395654.82
2012-06-26,6.305,6.47,6.289,6.42,48736.67,311935.52
2012-06-27,6.42,6.65,6.4,6.647,41979.59,274046.64
2012-06-28,6.647,6.669,6.49,6.606,42818.4,282297.48
2012-06-29,6.606,6.679,6.542,6.65,26298.8,174369.86
2012-06-30,6.65,6.694,6.602,6.69,20591.63,137136.1
2012-07-01,6.69,6.694,6.535,6.629,20577.6,135823.9
2012-07-02,6.629,6.765,6.578,6.76,32364.2,217005.56
2012-07-03,6.76,6.76,6.4,6.45,71068.52,465280.45
2012-07-04,6.45,6.55,6.45,6.51,33478.79,217804.23
2012-07-05,6.51,6.77,6.481,6.67,45344.7,301701.76
2012-07-06,6.67,6.72,6.55,6.648,43191.39,286978.88
2012-07-07,6.648,6.87,6.63,6.762,37987.95,257213.27
2012-07-08,6.762,6.86,6.723,6.799,18219.93,123756.04
2012-07-09,6.799,7.1,6.743,7.021,61644.1,425223.11
2012-07-10,7.021,7.25,6.96,7.2,70065.8,497668.82
2012-07-11,7.2,7.257,7.018,7.15,41891.36,297644.88
2012-07-12,7.15,7.9,7.1,7.764,64616.6,471834.37
2012-07-13,7.764,7.816,7.42,7.665,65465.74,499441.51
2012-07-14,7.665,7.665,7.516,7.542,16007.1,121635.99
2012-07-15,7.542,7.7,7.45,7.621,26978.3,204616.5
2012-07-16,7.621,8.65,7.618,8.5,103400.11,835550.27
2012-07-17,8.5,9.49,7.322,8.8,210804.47,1757815.81
2012-07-18,8.8,9.399,8.5,9.11,105945.9,955210.08
2012-07-19,9.11,9.234,8.818,8.87,48249.66,438703.58
2012-07-20,8.87,8.87,7.6,8.52,154661.12,1267523.74
2012-07-21,8.52,9.7,7.96,8.846,139906.9,1242153.88
2012-07-22,8.846,8.97,8.271,8.41,30070.67,259113.81
2012-07-23,8.41,9.2,7.75,8.446,146396.18,1238579.49
2012-07-24,8.446,8.85,8.34,8.6,40946.86,353506.54
2012-07-25,8.6,8.9,8.369,8.8,64720.95,555883.85
2012-07-26,8.8,8.901,8.6,8.9,32379.65,283993.34
2012-07-27,8.9,8.95,8.814,8.9,26673.61,237223.99
2012-07-28,8.9,8.93,8.71,8.888,16164.58,143179.47
2012-07-29,8.888,8.888,8.7,8.71,11462.59,100508.03
2012-07-30,8.71,9.15,8.7,9.098,51254.5,458873.3
2012-07-31,9.098,9.44,9.079,9.35,70173.63,648746.34
2012-08-01,9.35,9.65,9.111,9.55,68695.7,647522.58
2012-08-02,9.55,11.0,9.412,10.53,126685.69,1283817.64
2012-08-03,10.53,11.12,10.3,10.97,61643.28,661588.16
2012-08-04,10.97,11.3,10.53,10.98,52321.31,575464.3
2012-08-05,10.98,11.29,10.11,10.87,67280.25,714863.7
2012-08-06,10.87,11.19,10.64,10.86,51637.91,562801.91
2012-08-07,10.86,11.1,10.65,11.1,41653.59,451978.45
2012-08-08,11.1,11.15,10.85,11.06,31322.91,345666.89
2012-08-09,11.06,12.0,10.8,11.06,101880.31,1153809.11
2012-08-10,11.06,11.6,11.01,11.39,63597.01,725605.06
2012-08-11,11.39,11.6,11.39,11.51,21791.03,250620.15
2012-08-12,11.51,11.77,11.45,11.62,30340.95,353092.67
2012-08-13,11.62,12.05,11.49,12.04,54035.66,637059.69
2012-08-14,12.04,12.34,11.89,12.19,44014.86,532302.32
2012-08-15,12.19,13.25,12.16,13.25,57562.75,725834.14
2012-08-16,13.25,13.84,12.5,13.5,96604.12,1277714.19
2012-08-17,13.5,15.4,10.6,11.58,221033.9,2930580.33
2012-08-18,11.58,12.9,11.02,11.61,88047.77,1045361.51
2012-08-19,11.61,11.62,7.58,8.0,238860.32,2170411.03
2012-08-20,8.0,10.5,7.81,10.1,192502.76,1835053.01
2012-08-21,10.1,10.3,9.699,9.915,72082.69,722740.27
2012-08-22,9.915,10.1,9.571,9.807,67513.56,665544.84
2012-08-23,9.807,10.25,9.705,10.1,56015.67,560012.6
2012-08-24,10.1,10.62,9.852,10.6,92077.75,945182.94
2012-08-25,10.6,10.63,10.2,10.62,40232.49,420388.01
2012-08-26,10.62,10.62,10.45,10.61,26331.03,277773.75
2012-08-27,10.61,12.15,10.54,10.95,175117.56,1957673.34
2012-08-28,10.95,11.21,10.5,10.94,54875.36,598168.05
2012-08-29,10.94,11.13,10.55,10.92,53647.72,581687.69
2012-08-30,10.92,10.93,10.6,10.78,30868.5,332208.84
2012-08-31,10.78,10.83,9.66,10.16,67791.34,690452.97
2012-09-01,10.16,10.3,9.776,9.965,23376.24,233777.63
2012-09-02,9.965,10.36,9.719,10.2,25055.74,251932.43
2012-09-03,10.2,10.59,10.09,10.53,22925.32,237264.68
2012-09-04,10.53,10.53,10.15,10.38,34878.49,359404.18
2012-09-05,10.38,11.17,10.26,11.0,60767.24,653374.16
2012-09-06,11.0,11.29,10.64,11.18,67054.06,733288.22
2012-09-07,11.18,11.21,10.95,11.0,35535.72,394463.57
2012-09-08,11.0,11.14,10.77,11.04,24253.64,266231.48
2012-09-09,11.04,11.14,10.92,11.02,14033.42,155002.6
2012-09-10,11.02,11.19,10.87,11.17,42288.41,467067.67
2012-09-11,11.17,11.35,10.88,11.33,64954.44,721708.44
2012-09-12,11.33,11.39,10.78,11.36,58628.0,657004.1
2012-09-13,11.36,11.4,11.22,11.4,20574.32,233401.71
2012-09-14,11.4,11.8,11.32,11.74,43259.7,500768.38
2012-09-15,11.74,11.79,11.6,11.75,16272.52,190511.93
2012-09-16,11.75,11.99,11.72,11.87,30297.22,359833.88
2012-09-17,11.87,11.96,11.77,11.89,26612.48,316662.26
2012-09-18,11.89,12.35,11.84,12.25,40949.28,494030.03
2012-09-19,12.25,12.69,12.15,12.57,41883.0,519593.55
2012-09-20,12.57,12.66,12.25,12.3,32567.34,406467.47
2012-09-21,12.3,12.5,12.01,12.37,35834.78,439674.22
2012-09-22,12.37,12.4,12.14,12.24,14986.56,183186.34
2012-09-23,12.24,12.27,11.63,12.19,39920.72,479223.21
2012-09-24,12.19,12.3,11.95,12.1,27291.83,330885.09
2012-09-25,12.1,12.23,12.01,12.2,21228.61,257174.51
2012-09-26,12.2,12.46,12.02,12.27,23495.18,287416.94
2012-09-27,12.27,12.4,12.21,12.31,19326.69,238051.35
2012-09-28,12.31,12.45,12.12,12.39,26674.78,329436.52
2012-09-29,12.39,12.49,12.21,12.36,17061.66,211507.34
2012-09-30,12.36,12.45,12.3,12.4,7793.91,96462.09
2012-10-01,12.4,12.48,12.32,12.4,24826.69,307618.78
2012-10-02,12.4,12.88,12.34,12.84,50833.35,642027.91
2012-10-03,12.84,12.99,12.68,12.89,32955.07,422995.61
2012-10-04,12.89,13.09,12.6,12.85,37945.15,488811.23
2012-10-05,12.85,12.97,12.51,12.7,31258.44,398427.1
2012-10-06,12.7,12.86,12.35,12.51,24673.41,310513.02
2012-10-07,12.51,12.62,11.7,11.8,63512.03,762812.96
2012-10-08,11.8,11.95,10.62,11.78,97938.4,1102329.22
2012-10-09,11.78,12.35,11.57,11.9,46768.8,559694.91
2012-10-10,11.9,12.19,11.77,12.12,27722.07,333351.59
2012-10-11,12.12,12.15,11.86,12.03,19831.64,238483.07
2012-10-12,12.03,12.15,11.92,12.0,21538.03,259522.53
2012-10-13,12.0,12.11,11.85,11.86,11861.68,141870.31
2012-10-14,11.86,12.03,11.5,11.74,22891.1,271135.83
2012-10-15,11.74,11.99,11.43,11.84,27101.72,317633.19
2012-10-16,11.84,11.99,11.5,11.85,41184.66,485720.72
2012-10-17,11.85,11.96,11.7,11.84,23553.36,279774.85
2012-10-18,11.84,11.96,11.75,11.94,21880.84,259855.62
2012-10-19,11.94,11.97,11.62,11.74,23177.45,272640.88
2012-10-20,11.74,11.85,11.56,11.74,22110.92,259113.16
2012-10-21,11.74,11.77,11.61,11.63,9375.52,109479.89
2012-10-22,11.63,11.81,11.47,11.71,37622.03,440140.37
2012-10-23,11.71,12.0,11.41,11.68,54344.49,637306.0
2012-10-24,11.68,11.79,11.59,11.65,21764.66,254132.03
2012-10-25,11.65,11.7,10.52,10.86,84704.86,934190.95
2012-10-26,10.86,10.95,9.74,10.19,98994.7,1020616.67
2012-10-27,10.19,10.84,9.822,10.26,47869.83,496747.54
2012-10-28,10.26,10.95,10.25,10.7,22389.59,236640.5
2012-10-29,10.7,10.94,10.32,10.6,37574.81,400173.5
2012-10-30,10.6,10.89,10.58,10.89,26023.32,279843.08
2012-10-31,10.89,11.21,10.71,11.2,40673.45,448359.79
2012-11-01,11.2,11.28,10.4,10.57,50362.1,550327.49
2012-11-02,10.57,10.8,10.33,10.47,24485.26,258957.79
2012-11-03,10.47,10.65,10.4,10.64,16732.94,176345.08
2012-11-04,10.64,10.9,10.51,10.8,16750.34,178761.66
2012-11-05,10.8,10.88,10.61,10.75,21776.74,233650.36
2012-11-06,10.75,10.9,10.67,10.9,26995.3,291515.94
2012-11-07,10.9,11.22,10.8,10.92,31733.85,348474.7
2012-11-08,10.92,11.07,10.75,10.93,26058.85,284556.11
2012-11-09,10.93,10.98,10.79,10.82,14727.12,159984.85
2012-11-10,10.82,10.96,10.75,10.89,13490.45,146349.26
2012-11-11,10.89,10.94,10.7,10.87,12625.48,136448.09
2012-11-12,10.87,11.18,10.77,11.01,39217.17,431080.47
2012-11-13,11.01,11.13,10.92,10.95,16757.51,184368.79
2012-11-14,10.95,11.05,10.82,10.95,24543.09,268636.84
2012-11-15,10.95,11.3,10.86,11.2,31901.17,353356.16
2012-11-16,11.2,11.8,11.17,11.75,58253.16,669422.19
2012-11-17,11.75,11.8,11.52,11.79,19105.45,223039.47
2012-11-18,11.79,11.83,11.62,11.66,15514.15,181716.98
2012-11-19,11.66,11.84,11.6,11.8,25197.92,295260.75
2012-11-20,11.8,11.8,11.57,11.73,27220.18,318291.25
2012-11-21,11.73,11.78,11.64,11.77,19227.8,225308.73
2012-11-22,11.77,12.43,11.67,12.42,58301.3,703582.88
2012-11-23,12.42,12.42,12.13,12.35,18967.9,233370.93
2012-11-24,12.35,12.48,12.25,12.41,19570.39,242058.59
2012-11-25,12.41,12.6,12.31,12.48,24023.69,299989.4
2012-11-26,12.48,12.65,11.89,12.25,35913.82,443753.07
2012-11-27,12.25,12.34,11.9,12.2,33194.69,401692.08
2012-11-28,12.2,12.41,12.1,12.35,30688.21,376900.98
2012-11-29,12.35,12.6,12.15,12.45,26505.34,329552.64
2012-11-30,12.45,12.65,12.42,12.57,24350.31,305812.61
2012-12-01,12.57,12.69,12.46,12.56,14696.42,184860.98
2012-12-02,12.56,12.68,12.43,12.5,14011.93,176013.47
2012-12-03,12.5,12.68,12.48,12.68,26759.6,336294.7
2012-12-04,12.68,13.5,12.62,13.41,63245.72,823838.19
2012-12-05,13.41,13.42,13.15,13.38,29794.93,395716.07
2012-12-06,13.38,13.69,12.9,13.3,46562.54,623136.59
2012-12-07,13.3,13.55,12.98,13.5,32799.57,437726.61
2012-12-08,13.5,13.55,13.35,13.42,13171.51,177338.38
2012-12-09,13.42,13.53,13.02,13.39,28166.62,372655.91
2012-12-10,13.39,13.55,13.27,13.43,24664.9,331115.25
2012-12-11,13.43,13.67,13.3,13.56,28045.88,378671.69
2012-12-12,13.56,13.8,13.3,13.7,37679.23,512418.01
2012-12-13,13.7,13.8,13.47,13.7,24197.68,331480.86
2012-12-14,13.7,13.9,13.0,13.6,70143.98,951046.01
2012-12-15,13.6,13.64,13.44,13.49,15187.66,205671.39
2012-12-16,13.49,13.67,13.13,13.3,42760.55,570895.78
2012-12-17,13.3,13.49,12.75,13.25,63631.25,839092.63
2012-12-18,13.25,13.4,13.11,13.3,23220.51,307326.85
2012-12-19,13.3,13.6,13.2,13.6,38807.1,520163.02
2012-12-20,13.6,13.72,13.33,13.56,32980.36,446364.01
2012-12-21,13.56,13.6,13.42,13.5,25330.45,342557.95
2012-12-22,13.5,13.59,13.32,13.37,14783.4,198463.8
2012-12-23,13.37,13.47,13.01,13.31,23978.22,316965.89
2012-12-24,13.31,13.45,13.21,13.38,16692.15,223315.17
2012-12-25,13.38,13.43,13.14,13.35,13165.69,175265.29
2012-12-26,13.35,13.47,13.2,13.47,15840.13,211349.14
2012-12-27,13.47,13.47,13.25,13.42,19822.05,265311.8
2012-12-28,13.42,13.65,13.34,13.5,23813.01,320223.37
2012-12-29,13.5,13.67,13.27,13.4,26149.14,352722.29
2012-12-30,13.4,13.59,13.35,13.45,11764.2,158277.2
2012-12-31,13.45,13.56,13.37,13.51,15049.79,202798.91
2013-01-01,13.51,13.56,13.16,13.3,28406.21,378879.35
2013-01-02,13.3,13.4,13.16,13.28,17966.81,239156.18
2013-01-03,13.28,13.46,13.25,13.4,18032.25,240845.86
2013-01-04,13.4,13.52,13.27,13.5,29641.92,397884.35
2013-01-05,13.5,13.55,13.31,13.44,21329.93,286932.51
2013-01-06,13.44,13.52,13.36,13.52,12741.13,171497.01
2013-01-07,13.52,13.59,13.4,13.59,25477.72,344083.33
2013-01-08,13.59,13.88,13.5,13.74,42798.37,587223.86
2013-01-09,13.74,13.86,13.62,13.77,28606.38,393192.24
2013-01-10,13.77,14.32,13.77,14.14,51811.03,727790.48
2013-01-11,14.14,14.35,13.91,14.14,40434.54,570677.27
2013-01-12,14.14,14.34,13.98,14.24,26931.84,381546.96
2013-01-13,14.24,14.31,13.95,14.12,38330.15,540759.58
2013-01-14,14.12,14.35,14.11,14.35,22096.95,315016.66
2013-01-15,14.35,14.48,13.99,14.25,51573.23,732428.4
2013-01-16,14.25,14.73,14.21,14.73,45532.49,660929.7
2013-01-17,14.73,15.7,14.63,15.5,65489.44,993185.63
2013-01-18,15.5,15.99,15.41,15.7,56097.55,879655.99
2013-01-19,15.7,15.77,15.25,15.62,34588.82,534667.03
2013-01-20,15.62,15.89,15.51,15.7,25982.13,408455.8
2013-01-21,15.7,16.98,15.63,16.8,61502.1,1007686.44
2013-01-22,16.8,17.59,16.65,17.26,60975.24,1045898.98
2013-01-23,17.26,17.59,16.8,17.5,49439.37,851188.37
2013-01-24,17.5,19.19,15.61,16.9,172009.1,3053222.09
2013-01-25,16.9,17.8,15.39,17.4,80767.49,1345890.12
2013-01-26,17.4,17.88,16.54,17.88,34810.6,597064.17
2013-01-27,17.88,18.0,17.21,17.95,23766.82,419571.12
2013-01-28,17.95,18.88,17.75,18.72,57669.44,1057611.3
2013-01-29,18.72,19.8,18.7,19.54,86082.08,1650126.18
2013-01-30,19.54,19.8,19.15,19.78,45064.83,877863.5
2013-01-31,19.78,21.43,19.51,20.41,99226.7,2042238.64
2013-02-01,20.41,21.13,20.3,20.5,49917.48,1034619.16
2013-02-02,20.5,20.5,18.0,19.63,80501.65,1567325.27
2013-02-03,19.63,20.9,19.42,20.59,34244.3,693849.61
2013-02-04,20.59,21.05,19.86,20.43,52219.14,1066570.21
2013-02-05,20.43,20.79,20.2,20.6,29212.44,600949.67
2013-02-06,20.6,21.33,20.6,21.2,51989.6,1096396.16
2013-02-07,21.2,22.22,20.77,22.15,64263.77,1388465.81
2013-02-08,22.15,22.77,22.0,22.66,48649.93,1090678.48
2013-02-09,22.66,23.99,22.58,23.65,38133.01,886034.01
2013-02-10,23.65,24.11,22.67,23.97,56426.07,1321513.68
2013-02-11,23.97,24.68,23.65,24.65,29526.73,712458.7
2013-02-12,24.65,25.83,24.3,25.17,74239.93,1862561.32
2013-02-13,25.17,26.3,24.19,24.2,90150.21,2296830.8
2013-02-14,24.2,27.6,21.72,27.22,145734.74,3710262.51
2013-02-15,27.22,27.51,26.1,27.1,51714.15,1396017.97
2013-02-16,27.1,27.5,26.81,27.22,18826.94,511421.92
2013-02-17,27.22,27.4,25.0,26.81,77042.22,2033614.64
2013-02-18,26.81,27.15,26.36,26.95,29744.27,795866.42
2013-02-19,26.95,29.65,26.8,29.42,99699.25,2810076.61
2013-02-20,29.42,29.87,28.99,29.65,37209.36,1096641.18
2013-02-21,29.65,29.98,29.31,29.8,34730.51,1030860.6
2013-02-22,29.8,31.3,29.67,30.25,66951.69,2039411.78
2013-02-23,30.25,30.69,28.0,29.8,72278.17,2099763.39
2013-02-24,29.8,30.4,29.2,29.89,24274.89,722940.53
2013-02-25,29.89,30.4,29.55,30.4,26778.95,805270.53
2013-02-26,30.4,31.7,30.12,31.16,42864.33,1329295.41
2013-02-27,31.16,31.65,30.79,30.91,30472.78,951289.24
2013-02-28,30.91,34.52,30.9,33.38,126517.41,4136416.34
2013-03-01,33.38,34.9,32.92,34.5,39786.14,1362290.79
2013-03-02,34.5,34.81,33.15,34.25,36662.49,1241775.93
2013-03-03,34.25,34.5,33.8,34.5,12524.59,427480.57
2013-03-04,34.5,36.7,34.19,36.15,46771.49,1659027.49
2013-03-05,36.15,40.65,36.15,40.33,85425.52,3361374.96
2013-03-06,40.33,49.1,40.14,41.02,126451.72,5712472.93
2013-03-07,41.02,45.5,33.3,42.0,157316.08,6439707.76
2013-03-08,42.0,44.5,41.02,44.18,47095.97,2032649.25
2013-03-09,44.18,46.99,43.41,46.85,44475.89,2020839.64
2013-03-10,46.85,47.95,45.47,46.0,36363.25,1703124.85
2013-03-11,46.0,48.47,45.54,48.4,41390.18,1970814.35
2013-03-12,48.4,48.4,36.65,44.29,183404.75,8014406.02
2013-03-13,44.29,47.3,43.75,46.92,49497.44,2297381.06
2013-03-14,46.92,47.99,46.05,47.17,37034.85,1752253.49
2013-03-15,47.17,47.45,46.4,46.95,20223.95,951174.39
2013-03-16,46.95,47.36,46.27,47.0,16288.51,763344.96
2013-03-17,47.0,47.74,46.8,47.4,13902.62,658983.36
2013-03-18,47.4,52.88,47.12,51.6,65199.79,3193717.3
2013-03-19,51.6,62.0,50.0,59.14,111627.22,6182806.06
2013-03-20,59.14,66.0,57.7,64.49,93128.83,5776100.55
2013-03-21,64.49,74.9,63.1,70.85,94225.81,6508438.17
2013-03-22,70.85,73.75,65.0,69.87,73168.07,5169041.03
2013-03-23,69.87,70.5,52.35,64.35,150462.18,9429342.99
2013-03-24,64.35,72.5,62.7,71.93,42006.36,2895161.77
2013-03-25,71.93,78.0,69.52,73.8,79730.06,5920116.46
2013-03-26,73.8,79.72,73.11,78.5,56654.33,4376373.47
2013-03-27,78.5,89.5,78.4,88.92,72182.81,6126022.75
2013-03-28,88.92,95.7,75.0,86.78,140226.88,12257633.95
2013-03-29,86.78,93.06,83.01,90.5,83152.75,7382080.86
2013-03-30,90.5,94.98,87.0,92.19,37270.51,3418588.27
2013-03-31,92.19,93.8,91.0,93.03,21092.38,1955242.2
2013-04-01,93.03,106.0,92.24,104.0,90527.29,9055970.0
2013-04-02,104.0,118.36,99.0,117.98,81260.8,8744282.1
2013-04-03,117.98,147.0,110.0,135.0,152624.24,19519658.71
2013-04-04,135.0,142.12,116.39,132.12,88124.78,11598387.76
2013-04-05,132.12,144.94,130.24,142.32,68557.5,9544390.16
2013-04-06,142.32,143.9,139.54,142.63,18273.09,2597665.45
2013-04-07,142.63,164.9,142.63,162.3,60947.52,9401468.33
2013-04-08,162.3,194.9,162.3,187.5,114126.51,20713163.11
2013-04-09,187.5,240.11,186.5,230.0,105724.64,22696282.53
2013-04-10,230.0,266.0,105.0,165.0,190141.86,35109363.41
2013-04-11,165.0,188.7,110.2,124.9,118645.43,18855846.81
2013-04-12,124.9,140.0,54.25,117.0,556289.1,47600783.3
2013-04-13,117.0,130.0,85.5,93.0,238226.32,26254439.22
2013-04-14,93.0,110.0,84.44,90.0,166267.46,16195892.56
2013-04-15,90.0,102.0,71.51,82.39,236632.26,20602989.31
2013-04-16,82.39,84.5,50.01,68.36,572185.69,37382133.29
2013-04-17,68.36,98.78,63.3,93.07,327596.55,27933826.14
2013-04-18,93.07,113.0,86.0,109.07,172934.67,16840477.58
2013-04-19,109.07,136.43,105.54,118.5,257118.56,30707765.35
2013-04-20,118.5,132.0,115.0,127.1,74351.51,9221372.14
2013-04-21,127.1,130.5,110.0,119.2,99128.56,12043904.1
2013-04-22,119.2,127.4,118.5,127.4,59118.35,7285334.39
2013-04-23,127.4,144.02,124.97,143.48,116098.21,15630270.39
2013-04-24,143.48,166.43,140.97,154.2,225857.24,34345816.98
2013-04-25,154.2,162.0,120.09,141.71,187632.74,26844741.74
2013-04-26,141.71,144.99,121.45,136.9,128988.67,17058551.43
2013-04-27,136.9,139.88,122.71,128.0,59870.79,7853806.49
2013-04-28,128.0,136.68,127.5,134.44,27503.11,3662548.48
2013-04-29,134.44,149.08,133.0,144.0,70186.33,9983975.08
2013-04-30,144.0,146.93,134.0,139.23,65198.58,9119200.99
2013-05-01,139.23,140.06,104.0,116.38,179988.85,21787942.86
2013-05-02,116.38,126.9,91.11,106.25,234129.17,24932099.53
2013-05-03,106.25,109.0,79.0,98.1,246411.17,22496255.33
2013-05-04,98.1,116.3,92.0,112.9,132582.59,14143158.98
2013-05-05,112.9,118.85,107.0,115.98,84177.84,9553872.26
2013-05-06,115.98,124.9,106.01,112.25,150048.99,17604384.72
2013-05-07,112.25,114.0,97.52,109.61,139626.72,14898971.67
2013-05-08,109.61,116.78,109.5,113.2,61680.32,6990518.96
2013-05-09,113.2,113.72,108.8,112.8,26894.46,3003068.41
2013-05-10,112.8,122.5,111.54,117.7,77443.67,9140709.08
2013-05-11,117.7,118.74,113.0,115.64,28023.47,3238018.29
2013-05-12,115.64,117.47,112.4,114.82,20575.19,2357929.41
2013-05-13,114.82,118.88,114.5,117.98,26134.01,3058207.49
2013-05-14,117.98,119.8,109.42,111.4,87726.09,10075279.73
2013-05-15,111.4,116.44,103.02,114.22,117898.23,12997994.8
2013-05-16,114.22,118.97,112.1,118.21,45071.68,5202992.37
2013-05-17,118.21,125.56,116.57,123.5,79063.33,9600699.71
2013-05-18,123.5,125.31,122.25,123.21,22615.72,2800255.89
2013-05-19,123.21,124.5,119.5,122.5,20478.43,2495650.34
2013-05-20,122.5,123.69,120.1,122.02,17238.12,2108418.94
2013-05-21,122.02,123.08,121.1,122.89,13313.67,1628026.67
